order_id,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
7388,FUR-FU-10003664,1190,1340,14,3,40.2,1299.8,109.79999999999995
7389,TEC-PH-10004897,30,30,3,3,0.9,29.1,-0.8999999999999986
7390,FUR-CH-10000454,350,390,2,2,7.8,382.2,32.19999999999999
7391,FUR-FU-10004017,90,100,5,2,2.0,98.0,8.0
7392,OFF-PA-10000241,60,70,3,4,2.8,67.2,7.200000000000003
7393,OFF-PA-10003016,20,20,5,4,0.8,19.2,-0.8000000000000007
7394,OFF-AR-10001615,60,60,3,3,1.8,58.2,-1.7999999999999972
7395,OFF-PA-10002713,30,30,5,5,1.5,28.5,-1.5
7396,FUR-TA-10002958,280,310,2,4,12.4,297.6,17.600000000000023
7397,FUR-CH-10003746,740,870,3,3,26.1,843.9,103.89999999999998
7398,OFF-AP-10003217,720,800,6,4,32.0,768.0,48.0
7399,OFF-PA-10001526,30,40,9,2,0.8,39.2,9.200000000000003
7400,TEC-AC-10002857,20,20,4,4,0.8,19.2,-0.8000000000000007
7401,FUR-FU-10003039,40,40,1,3,1.2,38.8,-1.2000000000000028
7402,OFF-PA-10002615,30,30,7,3,0.9,29.1,-0.8999999999999986
7403,OFF-SU-10002573,60,70,4,3,2.1,67.9,7.900000000000006
7404,FUR-BO-10004015,430,510,5,3,15.3,494.7,64.69999999999999
7405,FUR-FU-10001979,100,120,3,2,2.4,117.6,17.599999999999994
7406,FUR-CH-10003833,90,100,2,5,5.0,95.0,5.0
7407,FUR-CH-10004495,680,720,3,2,14.4,705.6,25.600000000000023
7408,OFF-LA-10001613,10,10,5,4,0.4,9.6,-0.40000000000000036
7409,FUR-FU-10003247,140,170,8,3,5.1,164.9,24.900000000000006
7410,FUR-TA-10004442,150,170,1,3,5.1,164.9,14.900000000000006
7411,TEC-AC-10001314,90,100,2,2,2.0,98.0,8.0
7412,TEC-PH-10001619,140,160,1,5,8.0,152.0,12.0
7413,TEC-AC-10002323,30,40,2,2,0.8,39.2,9.200000000000003
7414,FUR-FU-10000820,10,10,1,5,0.5,9.5,-0.5
7415,FUR-CH-10004287,320,390,2,3,11.7,378.3,58.30000000000001
7416,TEC-AC-10000474,330,380,5,5,19.0,361.0,31.0
7417,TEC-PH-10001494,450,540,3,4,21.6,518.4,68.39999999999998
7418,OFF-PA-10004996,40,40,5,2,0.8,39.2,-0.7999999999999972
7419,OFF-BI-10004318,50,50,1,5,2.5,47.5,-2.5
7420,OFF-ST-10002574,520,550,5,5,27.5,522.5,2.5
7421,OFF-BI-10002353,20,20,5,3,0.6,19.4,-0.6000000000000014
7422,OFF-ST-10003641,110,130,2,2,2.6,127.4,17.400000000000006
7423,TEC-MA-10001148,420,450,3,4,18.0,432.0,12.0
7424,OFF-AP-10000026,190,200,4,3,6.0,194.0,4.0
7425,FUR-FU-10003878,40,40,3,4,1.6,38.4,-1.6000000000000014
7426,FUR-CH-10001146,70,90,2,3,2.7,87.3,17.299999999999997
7427,FUR-FU-10003919,30,30,2,3,0.9,29.1,-0.8999999999999986
7428,OFF-BI-10000605,10,10,3,4,0.4,9.6,-0.40000000000000036
7429,OFF-BI-10000309,30,30,2,4,1.2,28.8,-1.1999999999999993
7430,OFF-PA-10003349,10,10,2,4,0.4,9.6,-0.40000000000000036
7431,OFF-PA-10003063,20,20,4,5,1.0,19.0,-1.0
7432,OFF-AP-10003971,20,30,3,4,1.2,28.8,8.8
7433,OFF-FA-10004838,0,0,3,3,0.0,0.0,0.0
7434,OFF-BI-10001097,10,10,5,2,0.2,9.8,-0.1999999999999993
7435,OFF-BI-10000605,10,10,3,4,0.4,9.6,-0.40000000000000036
7436,OFF-BI-10003314,20,20,6,4,0.8,19.2,-0.8000000000000007
7437,OFF-AR-10002067,90,100,5,2,2.0,98.0,8.0
7438,OFF-BI-10001031,20,20,5,5,1.0,19.0,-1.0
7439,FUR-FU-10003832,50,50,5,2,1.0,49.0,-1.0
7440,OFF-BI-10000138,20,20,5,3,0.6,19.4,-0.6000000000000014
7441,FUR-TA-10004607,190,240,2,5,12.0,228.0,38.0
7442,OFF-LA-10003148,20,20,3,2,0.4,19.6,-0.3999999999999986
7443,OFF-PA-10001804,10,10,2,3,0.3,9.7,-0.3000000000000007
7444,OFF-ST-10000036,220,240,3,3,7.2,232.8,12.800000000000011
7445,OFF-PA-10001166,10,10,1,5,0.5,9.5,-0.5
7446,OFF-PA-10001033,60,70,2,4,2.8,67.2,7.200000000000003
7447,FUR-FU-10004597,20,20,1,2,0.4,19.6,-0.3999999999999986
7448,OFF-PA-10000418,350,420,5,5,21.0,399.0,49.0
7449,FUR-FU-10004090,70,90,5,5,4.5,85.5,15.5
7450,OFF-AR-10000390,10,10,3,3,0.3,9.7,-0.3000000000000007
7451,FUR-CH-10003774,260,320,5,4,12.8,307.2,47.19999999999999
7452,OFF-BI-10002412,10,10,5,3,0.3,9.7,-0.3000000000000007
7453,TEC-PH-10002415,1350,1420,6,5,71.0,1349.0,-1.0
7454,TEC-PH-10003505,140,150,2,4,6.0,144.0,4.0
7455,OFF-LA-10003663,10,10,4,3,0.3,9.7,-0.3000000000000007
7456,OFF-ST-10001780,850,1040,2,2,20.8,1019.2,169.20000000000005
7457,TEC-PH-10002033,520,570,2,4,22.8,547.2,27.200000000000045
7458,OFF-BI-10001036,10,10,1,5,0.5,9.5,-0.5
7459,FUR-FU-10001468,1020,1200,7,3,36.0,1164.0,144.0
7460,FUR-BO-10001519,470,520,9,3,15.6,504.4,34.39999999999998
7461,TEC-CO-10001943,530,640,4,4,25.6,614.4,84.39999999999998
7462,OFF-PA-10003127,40,50,2,3,1.5,48.5,8.5
7463,TEC-AC-10002076,460,540,9,5,27.0,513.0,53.0
7464,OFF-AR-10003338,10,10,2,5,0.5,9.5,-0.5
7465,OFF-PA-10004610,20,30,8,5,1.5,28.5,8.5
7466,OFF-ST-10001272,240,260,2,4,10.4,249.6,9.599999999999994
7467,OFF-AP-10001366,80,90,8,2,1.8,88.2,8.200000000000003
7468,FUR-FU-10001424,30,30,4,3,0.9,29.1,-0.8999999999999986
7469,OFF-PA-10000349,10,10,3,5,0.5,9.5,-0.5
7470,FUR-FU-10002456,10,10,2,4,0.4,9.6,-0.40000000000000036
7471,OFF-BI-10002609,0,0,4,4,0.0,0.0,0.0
7472,OFF-ST-10001522,140,150,2,2,3.0,147.0,7.0
7473,TEC-CO-10000971,1410,1500,5,2,30.0,1470.0,60.0
7474,OFF-AR-10000034,10,10,4,3,0.3,9.7,-0.3000000000000007
7475,FUR-CH-10004063,2290,2570,9,3,77.1,2492.9,202.9000000000001
7476,OFF-BI-10004632,570,610,2,5,30.5,579.5,9.5
7477,OFF-AR-10001662,10,10,2,3,0.3,9.7,-0.3000000000000007
7478,TEC-PH-10004977,330,390,2,4,15.6,374.4,44.39999999999998
7479,TEC-PH-10004539,630,760,4,5,38.0,722.0,92.0
7480,OFF-FA-10001883,30,30,4,4,1.2,28.8,-1.1999999999999993
7481,OFF-PA-10000955,10,10,1,4,0.4,9.6,-0.40000000000000036
7482,OFF-EN-10002500,10,10,1,3,0.3,9.7,-0.3000000000000007
7483,OFF-BI-10004654,20,20,4,5,1.0,19.0,-1.0
7484,FUR-CH-10003774,360,450,7,4,18.0,432.0,72.0
7485,OFF-AR-10004707,0,0,1,4,0.0,0.0,0.0
7486,OFF-BI-10004040,20,30,5,5,1.5,28.5,8.5
7487,OFF-PA-10001184,20,30,5,2,0.6,29.4,9.399999999999999
7488,TEC-AC-10004145,2120,2250,9,3,67.5,2182.5,62.5
7489,FUR-TA-10003473,1000,1050,4,5,52.5,997.5,-2.5
7490,OFF-PA-10003172,10,10,2,2,0.2,9.8,-0.1999999999999993
7491,FUR-FU-10003799,90,110,6,2,2.2,107.8,17.799999999999997
7492,TEC-PH-10002583,110,120,6,4,4.8,115.2,5.200000000000003
7493,OFF-PA-10004239,10,10,3,4,0.4,9.6,-0.40000000000000036
7494,FUR-TA-10002855,460,510,5,5,25.5,484.5,24.5
7495,OFF-AP-10001626,0,0,2,3,0.0,0.0,0.0
7496,OFF-BI-10004022,0,0,2,2,0.0,0.0,0.0
7497,FUR-FU-10003601,230,280,3,5,14.0,266.0,36.0
7498,OFF-FA-10000490,0,0,4,5,0.0,0.0,0.0
7499,OFF-AR-10004042,60,70,4,4,2.8,67.2,7.200000000000003
7500,FUR-FU-10002960,20,20,3,4,0.8,19.2,-0.8000000000000007
7501,TEC-AC-10000991,120,140,3,3,4.2,135.8,15.800000000000011
7502,TEC-PH-10004977,410,470,3,3,14.1,455.9,45.89999999999998
7503,OFF-AR-10000817,10,10,2,3,0.3,9.7,-0.3000000000000007
7504,TEC-PH-10002447,140,160,1,4,6.4,153.6,13.599999999999994
7505,OFF-EN-10003134,20,20,2,2,0.4,19.6,-0.3999999999999986
7506,OFF-BI-10000309,10,10,4,4,0.4,9.6,-0.40000000000000036
7507,TEC-PH-10001615,40,50,2,4,2.0,48.0,8.0
7508,OFF-ST-10003208,300,360,2,4,14.4,345.6,45.60000000000002
7509,OFF-PA-10000605,10,10,2,2,0.2,9.8,-0.1999999999999993
7510,TEC-PH-10000560,1720,1890,9,3,56.7,1833.3,113.29999999999995
7511,OFF-ST-10003455,50,60,5,4,2.4,57.6,7.600000000000001
7512,FUR-FU-10002937,350,400,5,4,16.0,384.0,34.0
7513,OFF-ST-10001837,190,240,7,2,4.8,235.2,45.19999999999999
7514,OFF-AR-10004757,10,10,5,2,0.2,9.8,-0.1999999999999993
7515,OFF-BI-10004236,30,30,2,5,1.5,28.5,-1.5
7516,OFF-AP-10000159,180,210,5,4,8.4,201.6,21.599999999999994
7517,OFF-BI-10003274,20,20,4,4,0.8,19.2,-0.8000000000000007
7518,TEC-AC-10001013,120,150,5,4,6.0,144.0,24.0
7519,OFF-ST-10004963,20,20,1,2,0.4,19.6,-0.3999999999999986
7520,OFF-LA-10004409,10,10,2,5,0.5,9.5,-0.5
7521,TEC-CO-10001046,1160,1400,2,2,28.0,1372.0,212.0
7522,OFF-BI-10002824,10,10,2,3,0.3,9.7,-0.3000000000000007
7523,OFF-BI-10001757,10,10,6,2,0.2,9.8,-0.1999999999999993
7524,FUR-CH-10004477,70,90,2,3,2.7,87.3,17.299999999999997
7525,OFF-EN-10003072,20,20,7,5,1.0,19.0,-1.0
7526,FUR-CH-10003973,1420,1490,5,4,59.6,1430.4,10.400000000000091
7527,OFF-EN-10001028,60,70,6,2,1.4,68.6,8.599999999999994
7528,FUR-FU-10003829,10,10,3,4,0.4,9.6,-0.40000000000000036
7529,OFF-PA-10002245,30,40,6,5,2.0,38.0,8.0
7530,OFF-BI-10002215,20,20,3,3,0.6,19.4,-0.6000000000000014
7531,OFF-BI-10003925,790,930,3,3,27.9,902.1,112.10000000000002
7532,FUR-FU-10002298,240,270,3,5,13.5,256.5,16.5
7533,FUR-CH-10004853,460,480,4,2,9.6,470.4,10.399999999999977
7534,FUR-CH-10002880,170,200,2,2,4.0,196.0,26.0
7535,FUR-BO-10004709,210,230,5,5,11.5,218.5,8.5
7536,OFF-SU-10004231,30,30,3,2,0.6,29.4,-0.6000000000000014
7537,FUR-FU-10000820,10,10,2,3,0.3,9.7,-0.3000000000000007
7538,OFF-PA-10001736,60,70,2,4,2.8,67.2,7.200000000000003
7539,OFF-ST-10003306,100,110,1,4,4.4,105.6,5.599999999999994
7540,OFF-BI-10003707,30,40,8,5,2.0,38.0,8.0
7541,FUR-BO-10003546,210,240,8,2,4.8,235.2,25.19999999999999
7542,TEC-PH-10000213,40,50,2,2,1.0,49.0,9.0
7543,FUR-FU-10001488,470,510,6,2,10.2,499.8,29.80000000000001
7544,TEC-PH-10004833,60,60,6,2,1.2,58.8,-1.2000000000000028
7545,FUR-CH-10002335,780,910,5,5,45.5,864.5,84.5
7546,TEC-PH-10001128,600,720,6,2,14.4,705.6,105.60000000000002
7547,TEC-PH-10004667,650,760,7,2,15.2,744.8,94.79999999999995
7548,OFF-BI-10004817,10,10,5,3,0.3,9.7,-0.3000000000000007
7549,OFF-BI-10004140,0,0,1,3,0.0,0.0,0.0
7550,FUR-FU-10004671,20,20,3,2,0.4,19.6,-0.3999999999999986
7551,OFF-EN-10002592,20,30,3,2,0.6,29.4,9.399999999999999
7552,TEC-PH-10004447,730,830,6,2,16.6,813.4,83.39999999999998
7553,OFF-BI-10003669,10,10,3,2,0.2,9.8,-0.1999999999999993
7554,OFF-PA-10000223,30,30,4,5,1.5,28.5,-1.5
7555,FUR-BO-10004467,290,350,7,3,10.5,339.5,49.5
7556,OFF-AR-10000716,20,20,5,4,0.8,19.2,-0.8000000000000007
7557,OFF-PA-10003641,150,160,6,2,3.2,156.8,6.800000000000011
7558,OFF-BI-10004519,470,500,3,3,15.0,485.0,15.0
7559,OFF-AP-10002518,470,530,3,4,21.2,508.8,38.80000000000001
7560,OFF-PA-10000806,150,170,3,5,8.5,161.5,11.5
7561,FUR-FU-10003142,20,30,6,5,1.5,28.5,8.5
7562,FUR-CH-10000454,160,170,1,4,6.8,163.2,3.1999999999999886
7563,FUR-BO-10003894,190,200,4,4,8.0,192.0,2.0
7564,TEC-AC-10001714,60,60,2,4,2.4,57.6,-2.3999999999999986
7565,FUR-CH-10001190,410,440,4,5,22.0,418.0,8.0
7566,FUR-BO-10000468,50,50,1,3,1.5,48.5,-1.5
7567,TEC-AC-10001998,50,50,3,5,2.5,47.5,-2.5
7568,OFF-PA-10001534,20,20,4,2,0.4,19.6,-0.3999999999999986
7569,OFF-AR-10003045,20,30,9,3,0.9,29.1,9.100000000000001
7570,OFF-PA-10001363,50,50,4,4,2.0,48.0,-2.0
7571,OFF-FA-10002280,20,20,3,3,0.6,19.4,-0.6000000000000014
7572,OFF-ST-10003479,170,190,5,2,3.8,186.2,16.19999999999999
7573,FUR-TA-10004607,540,590,4,4,23.6,566.4,26.399999999999977
7574,OFF-AR-10001022,0,0,1,3,0.0,0.0,0.0
7575,OFF-ST-10004186,210,220,2,5,11.0,209.0,-1.0
7576,TEC-AC-10000865,220,240,4,5,12.0,228.0,8.0
7577,TEC-AC-10000023,30,40,2,2,0.8,39.2,9.200000000000003
7578,TEC-PH-10001750,50,50,1,2,1.0,49.0,-1.0
7579,FUR-CH-10004997,480,560,3,5,28.0,532.0,52.0
7580,OFF-AP-10000275,2100,2630,8,5,131.5,2498.5,398.5
7581,OFF-AR-10004999,20,20,3,3,0.6,19.4,-0.6000000000000014
7582,OFF-ST-10003816,380,420,3,2,8.4,411.6,31.600000000000023
7583,FUR-CH-10003968,100,130,2,3,3.9,126.1,26.099999999999994
7584,TEC-PH-10000730,3150,3500,7,3,105.0,3395.0,245.0
7585,OFF-LA-10004409,10,10,5,4,0.4,9.6,-0.40000000000000036
7586,OFF-PA-10000675,100,120,3,2,2.4,117.6,17.599999999999994
7587,OFF-AR-10001573,10,10,4,2,0.2,9.8,-0.1999999999999993
7588,OFF-BI-10001597,110,120,3,3,3.6,116.4,6.400000000000006
7589,FUR-FU-10001196,20,20,3,5,1.0,19.0,-1.0
7590,OFF-AR-10004602,120,130,7,5,6.5,123.5,3.5
7591,FUR-FU-10000260,60,60,9,4,2.4,57.6,-2.3999999999999986
7592,FUR-CH-10001146,60,70,2,4,2.8,67.2,7.200000000000003
7593,OFF-AR-10000896,10,10,3,4,0.4,9.6,-0.40000000000000036
7594,FUR-CH-10000309,730,890,3,2,17.8,872.2,142.20000000000005
7595,OFF-BI-10001989,120,150,7,3,4.5,145.5,25.5
7596,OFF-BI-10001036,40,40,4,4,1.6,38.4,-1.6000000000000014
7597,TEC-PH-10002103,200,230,3,2,4.6,225.4,25.400000000000006
7598,OFF-AR-10001473,10,10,2,5,0.5,9.5,-0.5
7599,OFF-AR-10000411,30,40,3,5,2.0,38.0,8.0
7600,OFF-PA-10000246,30,40,5,2,0.8,39.2,9.200000000000003
7601,TEC-MA-10004086,30,30,5,5,1.5,28.5,-1.5
7602,OFF-PA-10003039,140,150,6,2,3.0,147.0,7.0
7603,TEC-AC-10004633,50,60,10,2,1.2,58.8,8.799999999999997
7604,OFF-PA-10000289,10,10,2,5,0.5,9.5,-0.5
7605,FUR-FU-10003247,30,30,3,4,1.2,28.8,-1.1999999999999993
7606,FUR-FU-10002191,10,10,2,5,0.5,9.5,-0.5
7607,OFF-ST-10001496,1170,1300,9,4,52.0,1248.0,78.0
7608,OFF-ST-10000585,240,260,2,4,10.4,249.6,9.599999999999994
7609,OFF-PA-10001166,30,30,4,5,1.5,28.5,-1.5
7610,OFF-AR-10003651,20,20,7,5,1.0,19.0,-1.0
7611,OFF-PA-10001800,20,20,3,2,0.4,19.6,-0.3999999999999986
7612,OFF-PA-10000791,10,10,2,3,0.3,9.7,-0.3000000000000007
7613,OFF-FA-10000134,10,10,1,4,0.4,9.6,-0.40000000000000036
7614,OFF-AR-10001149,10,10,2,3,0.3,9.7,-0.3000000000000007
7615,FUR-FU-10000010,10,10,3,4,0.4,9.6,-0.40000000000000036
7616,OFF-BI-10000201,10,10,9,3,0.3,9.7,-0.3000000000000007
7617,OFF-PA-10001776,20,20,2,3,0.6,19.4,-0.6000000000000014
7618,OFF-BI-10003656,560,680,5,5,34.0,646.0,86.0
7619,FUR-TA-10001539,150,190,1,2,3.8,186.2,36.19999999999999
7620,TEC-PH-10004100,60,70,5,4,2.8,67.2,7.200000000000003
7621,TEC-PH-10001580,460,540,5,3,16.2,523.8,63.799999999999955
7622,FUR-CH-10002335,690,730,4,4,29.2,700.8,10.799999999999955
7623,OFF-AR-10004707,10,10,3,5,0.5,9.5,-0.5
7624,OFF-AP-10000576,40,40,1,5,2.0,38.0,-2.0
7625,OFF-AP-10001394,730,850,5,2,17.0,833.0,103.0
7626,FUR-FU-10003724,70,80,9,5,4.0,76.0,6.0
7627,OFF-AP-10002867,260,330,6,5,16.5,313.5,53.5
7628,TEC-AC-10002718,20,20,2,5,1.0,19.0,-1.0
7629,OFF-LA-10003121,20,20,5,2,0.4,19.6,-0.3999999999999986
7630,OFF-EN-10002230,300,340,5,4,13.6,326.4,26.399999999999977
7631,TEC-PH-10001819,230,250,7,2,5.0,245.0,15.0
7632,FUR-CH-10002304,110,130,7,4,5.2,124.8,14.799999999999997
7633,FUR-CH-10002602,1050,1210,8,2,24.2,1185.8,135.79999999999995
7634,OFF-BI-10002414,10,10,1,2,0.2,9.8,-0.1999999999999993
7635,OFF-AR-10003696,30,30,1,2,0.6,29.4,-0.6000000000000014
7636,FUR-CH-10004495,240,300,1,2,6.0,294.0,54.0
7637,FUR-CH-10001270,240,260,3,2,5.2,254.8,14.800000000000011
7638,OFF-AR-10001615,60,60,3,3,1.8,58.2,-1.7999999999999972
7639,OFF-EN-10003286,50,60,7,3,1.8,58.2,8.200000000000003
7640,FUR-BO-10003660,380,440,2,4,17.6,422.4,42.39999999999998
7641,OFF-PA-10002764,60,70,6,5,3.5,66.5,6.5
7642,TEC-MA-10001695,620,700,6,2,14.0,686.0,66.0
7643,OFF-BI-10002824,20,20,4,5,1.0,19.0,-1.0
7644,OFF-BI-10002571,10,10,4,4,0.4,9.6,-0.40000000000000036
7645,TEC-AC-10001553,60,70,5,5,3.5,66.5,6.5
7646,FUR-CH-10003973,780,890,3,5,44.5,845.5,65.5
7647,TEC-MA-10002073,1160,1300,2,5,65.0,1235.0,75.0
7648,OFF-BI-10003529,0,0,2,2,0.0,0.0,0.0
7649,FUR-CH-10000309,1230,1350,4,4,54.0,1296.0,66.0
7650,FUR-TA-10004154,1460,1550,9,4,62.0,1488.0,28.0
7651,OFF-EN-10003286,20,20,3,5,1.0,19.0,-1.0
7652,TEC-AC-10001552,100,120,3,2,2.4,117.6,17.599999999999994
7653,OFF-ST-10002790,110,120,2,4,4.8,115.2,5.200000000000003
7654,OFF-AR-10003217,20,20,4,5,1.0,19.0,-1.0
7655,FUR-FU-10002813,70,80,4,3,2.4,77.6,7.599999999999994
7656,OFF-PA-10003848,30,30,4,2,0.6,29.4,-0.6000000000000014
7657,OFF-AP-10000240,100,110,2,4,4.4,105.6,5.599999999999994
7658,FUR-FU-10004091,170,190,4,4,7.6,182.4,12.400000000000006
7659,OFF-BI-10001071,70,80,4,4,3.2,76.8,6.799999999999997
7660,OFF-BI-10003676,40,50,5,5,2.5,47.5,7.5
7661,FUR-FU-10004864,70,80,3,3,2.4,77.6,7.599999999999994
7662,OFF-BI-10003708,10,10,7,4,0.4,9.6,-0.40000000000000036
7663,OFF-AR-10002067,80,100,5,3,3.0,97.0,17.0
7664,OFF-AR-10003158,20,20,5,5,1.0,19.0,-1.0
7665,FUR-FU-10000193,120,130,4,5,6.5,123.5,3.5
7666,OFF-BI-10000977,30,30,1,2,0.6,29.4,-0.6000000000000014
7667,TEC-CO-10001449,4320,5400,9,4,216.0,5184.0,864.0
7668,OFF-ST-10000136,100,120,3,3,3.6,116.4,16.400000000000006
7669,OFF-PA-10000743,30,40,6,4,1.6,38.4,8.399999999999999
7670,OFF-PA-10001019,60,60,3,4,2.4,57.6,-2.3999999999999986
7671,TEC-AC-10003095,240,260,2,4,10.4,249.6,9.599999999999994
7672,FUR-BO-10002916,150,170,1,4,6.8,163.2,13.199999999999989
7673,FUR-FU-10002506,30,40,3,5,2.0,38.0,8.0
7674,OFF-PA-10003823,130,150,5,3,4.5,145.5,15.5
7675,FUR-TA-10004619,380,450,4,3,13.5,436.5,56.5
7676,OFF-AP-10001271,140,150,3,5,7.5,142.5,2.5
7677,TEC-AC-10002331,20,20,3,3,0.6,19.4,-0.6000000000000014
7678,OFF-PA-10003228,160,200,4,2,4.0,196.0,36.0
7679,OFF-PA-10002586,10,10,3,5,0.5,9.5,-0.5
7680,TEC-AC-10002049,1400,1690,4,4,67.6,1622.4,222.4000000000001
7681,FUR-BO-10000362,310,340,2,3,10.2,329.8,19.80000000000001
7682,FUR-CH-10004218,540,610,6,4,24.4,585.6,45.60000000000002
7683,OFF-AP-10003779,150,190,1,2,3.8,186.2,36.19999999999999
7684,OFF-BI-10003527,3160,3810,3,3,114.3,3695.7,535.6999999999998
7685,OFF-BI-10002897,30,30,9,4,1.2,28.8,-1.1999999999999993
7686,TEC-PH-10002584,530,630,1,5,31.5,598.5,68.5
7687,FUR-TA-10001095,1440,1570,9,3,47.1,1522.9,82.90000000000009
7688,OFF-BI-10004002,20,20,1,4,0.8,19.2,-0.8000000000000007
7689,TEC-AC-10004518,130,160,8,3,4.8,155.2,25.19999999999999
7690,OFF-AP-10002191,140,180,3,5,9.0,171.0,31.0
7691,FUR-TA-10004575,700,870,3,5,43.5,826.5,126.5
7692,OFF-PA-10003177,10,10,2,4,0.4,9.6,-0.40000000000000036
7693,OFF-LA-10003923,80,90,6,4,3.6,86.4,6.400000000000006
7694,TEC-PH-10001051,280,320,4,4,12.8,307.2,27.19999999999999
7695,FUR-CH-10004754,150,170,7,2,3.4,166.6,16.599999999999994
7696,OFF-PA-10000357,150,160,5,4,6.4,153.6,3.5999999999999943
7697,OFF-BI-10001787,10,10,4,4,0.4,9.6,-0.40000000000000036
7698,TEC-CO-10002313,1030,1200,2,2,24.0,1176.0,146.0
7699,OFF-ST-10002790,60,70,1,5,3.5,66.5,6.5
7700,OFF-SU-10001664,20,30,3,3,0.9,29.1,9.100000000000001
7701,OFF-FA-10001332,20,20,6,2,0.4,19.6,-0.3999999999999986
7702,FUR-TA-10003473,480,530,2,3,15.9,514.1,34.10000000000002
7703,OFF-PA-10000605,10,10,2,5,0.5,9.5,-0.5
7704,TEC-PH-10002170,180,210,3,4,8.4,201.6,21.599999999999994
7705,FUR-TA-10004147,420,450,4,3,13.5,436.5,16.5
7706,TEC-AC-10003911,450,480,3,2,9.6,470.4,20.399999999999977
7707,OFF-AR-10002578,10,10,3,3,0.3,9.7,-0.3000000000000007
7708,OFF-AR-10001761,10,10,2,3,0.3,9.7,-0.3000000000000007
7709,TEC-AC-10001553,30,40,3,4,1.6,38.4,8.399999999999999
7710,OFF-BI-10000309,10,10,3,3,0.3,9.7,-0.3000000000000007
7711,TEC-PH-10003095,80,90,5,5,4.5,85.5,5.5
7712,FUR-FU-10001876,80,80,3,2,1.6,78.4,-1.5999999999999943
7713,OFF-ST-10001522,120,150,2,3,4.5,145.5,25.5
7714,OFF-PA-10000300,50,50,3,5,2.5,47.5,-2.5
7715,OFF-AP-10001469,220,250,6,5,12.5,237.5,17.5
7716,TEC-AC-10001553,30,40,3,2,0.8,39.2,9.200000000000003
7717,OFF-PA-10004041,30,30,5,4,1.2,28.8,-1.1999999999999993
7718,OFF-BI-10002764,0,0,2,3,0.0,0.0,0.0
7719,TEC-AC-10001114,140,160,4,4,6.4,153.6,13.599999999999994
7720,OFF-AR-10001615,50,60,3,2,1.2,58.8,8.799999999999997
7721,OFF-EN-10000461,20,20,2,4,0.8,19.2,-0.8000000000000007
7722,OFF-BI-10004506,10,10,2,3,0.3,9.7,-0.3000000000000007
7723,OFF-AP-10000027,30,40,3,2,0.8,39.2,9.200000000000003
7724,FUR-CH-10003981,170,180,1,2,3.6,176.4,6.400000000000006
7725,OFF-AP-10003849,260,290,1,2,5.8,284.2,24.19999999999999
7726,OFF-ST-10004963,20,20,2,5,1.0,19.0,-1.0
7727,OFF-ST-10002574,300,330,3,4,13.2,316.8,16.80000000000001
7728,OFF-AR-10001761,20,20,3,2,0.4,19.6,-0.3999999999999986
7729,OFF-AR-10000716,20,20,4,2,0.4,19.6,-0.3999999999999986
7730,TEC-AC-10002637,370,430,3,3,12.9,417.1,47.10000000000002
7731,FUR-CH-10003774,280,290,4,3,8.7,281.3,1.3000000000000114
7732,OFF-EN-10000927,90,110,4,4,4.4,105.6,15.599999999999994
7733,OFF-PA-10000743,10,10,2,4,0.4,9.6,-0.40000000000000036
7734,OFF-PA-10000697,20,20,4,3,0.6,19.4,-0.6000000000000014
7735,OFF-AR-10004441,10,10,3,2,0.2,9.8,-0.1999999999999993
7736,OFF-PA-10001870,20,20,3,2,0.4,19.6,-0.3999999999999986
7737,OFF-BI-10003684,60,70,4,4,2.8,67.2,7.200000000000003
7738,OFF-AR-10001315,10,10,9,3,0.3,9.7,-0.3000000000000007
7739,TEC-PH-10003589,80,90,5,4,3.6,86.4,6.400000000000006
7740,OFF-PA-10001609,10,10,2,2,0.2,9.8,-0.1999999999999993
7741,TEC-AC-10000474,80,90,1,5,4.5,85.5,5.5
7742,TEC-PH-10003095,40,40,2,4,1.6,38.4,-1.6000000000000014
7743,OFF-PA-10001639,20,30,4,5,1.5,28.5,8.5
7744,OFF-BI-10002003,10,10,2,3,0.3,9.7,-0.3000000000000007
7745,TEC-PH-10004539,490,570,3,4,22.8,547.2,57.200000000000045
7746,OFF-AR-10003829,10,10,3,2,0.2,9.8,-0.1999999999999993
7747,TEC-AC-10004761,30,30,2,5,1.5,28.5,-1.5
7748,OFF-FA-10003472,10,10,6,5,0.5,9.5,-0.5
7749,FUR-FU-10003464,50,60,3,2,1.2,58.8,8.799999999999997
7750,OFF-ST-10003716,400,450,2,3,13.5,436.5,36.5
7751,OFF-BI-10004002,30,30,2,5,1.5,28.5,-1.5
7752,TEC-PH-10002496,430,470,3,3,14.1,455.9,25.899999999999977
7753,OFF-BI-10004826,30,30,2,4,1.2,28.8,-1.1999999999999993
7754,FUR-FU-10001546,20,20,2,5,1.0,19.0,-1.0
7755,OFF-AR-10001919,0,0,2,3,0.0,0.0,0.0
7756,OFF-PA-10002558,230,270,7,5,13.5,256.5,26.5
7757,TEC-AC-10003174,360,430,5,3,12.9,417.1,57.10000000000002
7758,TEC-PH-10003988,30,40,4,2,0.8,39.2,9.200000000000003
7759,FUR-FU-10004845,140,150,3,3,4.5,145.5,5.5
7760,OFF-PA-10003072,20,20,3,3,0.6,19.4,-0.6000000000000014
7761,OFF-PA-10003641,30,40,2,3,1.2,38.8,8.799999999999997
